Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Income
Bachelors,2015,Bangalore,3,25,Male,No,3,0,402328
Bachelors,2017,New Delhi,2,25,Male,No,3,1,906076
Bachelors,2015,New Delhi,3,27,Female,No,5,0,453927
Bachelors,2017,Pune,3,26,Male,No,4,0,464460
Bachelors,2016,Pune,3,26,Male,No,4,0,404907
Bachelors,2018,Bangalore,3,26,Male,No,4,1,618969
Masters,2018,New Delhi,3,25,Female,No,3,1,631580
Masters,2017,Pune,2,25,Male,No,3,0,1088080
Masters,2014,Bangalore,3,24,Female,No,2,0,427752
Bachelors,2014,Pune,3,28,Female,No,2,1,422818
Bachelors,2012,Bangalore,3,26,Male,No,4,0,448298
Bachelors,2017,Pune,3,26,Male,No,4,0,496605
Bachelors,2014,Pune,2,28,Female,No,0,1,900953
Bachelors,2017,New Delhi,3,25,Female,Yes,3,0,487558
Bachelors,2014,Bangalore,3,25,Male,No,3,0,497429
Bachelors,2012,Bangalore,3,26,Male,No,4,0,436519
Bachelors,2014,Bangalore,3,26,Male,No,4,0,441259
Bachelors,2017,Bangalore,3,26,Female,No,4,0,655114
Masters,2017,Bangalore,2,26,Male,No,4,1,1072091
Bachelors,2017,New Delhi,3,25,Female,No,3,0,653296
Bachelors,2018,Bangalore,3,25,Male,No,3,1,489401
Bachelors,2014,New Delhi,3,27,Female,No,5,0,541552
Bachelors,2017,Bangalore,3,28,Male,No,5,0,572371
Bachelors,2015,Bangalore,1,24,Female,No,2,0,1455061
Bachelors,2013,Bangalore,3,27,Male,No,5,1,456137
Bachelors,2018,Bangalore,3,26,Female,No,4,1,548102
Masters,2017,New Delhi,2,28,Female,No,2,0,984915
Bachelors,2016,Pune,3,28,Female,No,4,1,591972
Bachelors,2016,Bangalore,3,25,Male,No,3,0,684113
Bachelors,2015,Pune,3,27,Female,Yes,5,1,605888
Bachelors,2015,Bangalore,3,26,Male,No,4,1,436003
Bachelors,2015,Pune,3,28,Female,Yes,5,1,432243
Bachelors,2013,Pune,3,27,Male,No,5,0,680222
Masters,2017,Pune,2,25,Male,No,3,0,920045
Bachelors,2015,Pune,2,25,Female,Yes,3,1,1083077
Bachelors,2015,Pune,2,24,Female,No,2,1,1010495
Masters,2017,New Delhi,2,28,Female,No,2,0,985187
Bachelors,2014,New Delhi,3,24,Female,No,2,0,410121
Bachelors,2012,Bangalore,3,27,Male,No,5,1,408890
Bachelors,2015,Pune,2,28,Female,No,5,1,1038143
Bachelors,2015,New Delhi,2,27,Female,No,5,1,1001511
Bachelors,2017,Bangalore,3,24,Female,No,2,0,561042
Masters,2016,New Delhi,3,25,Female,No,3,0,447038
Bachelors,2012,Pune,3,24,Male,Yes,2,0,530878
Bachelors,2015,New Delhi,3,24,Female,No,2,0,649059
Bachelors,2015,Pune,2,26,Female,No,4,1,810867
Masters,2017,Pune,2,27,Female,No,5,0,860814
Bachelors,2013,Bangalore,1,24,Female,No,2,1,1286613
PHD,2017,Pune,3,28,Male,No,1,0,448677
Bachelors,2017,Bangalore,3,24,Female,No,2,0,518913
Bachelors,2015,Pune,2,24,Female,No,2,1,1025225
Bachelors,2017,Bangalore,3,27,Male,No,5,0,453259
Bachelors,2016,New Delhi,3,28,Male,No,4,0,453627
Masters,2017,New Delhi,2,28,Female,No,2,0,936549
PHD,2014,New Delhi,3,24,Male,No,2,0,660909
Bachelors,2013,Bangalore,3,26,Female,No,4,0,426870
Masters,2014,New Delhi,3,24,Male,No,2,0,570419
Bachelors,2013,New Delhi,3,24,Female,No,2,0,408806
Masters,2017,New Delhi,3,26,Male,No,4,1,660058
Bachelors,2014,Pune,2,27,Male,No,5,0,921698
Masters,2013,Bangalore,3,25,Male,No,3,1,640178
Masters,2012,New Delhi,3,27,Female,No,5,1,530566
Masters,2017,Bangalore,2,25,Male,No,3,0,810274
Bachelors,2012,New Delhi,3,28,Male,No,5,0,646510
Bachelors,2014,Bangalore,3,28,Male,No,0,0,408768
Bachelors,2017,New Delhi,3,28,Female,No,4,0,509770
Bachelors,2016,Pune,3,27,Male,No,5,1,433919
Bachelors,2017,New Delhi,2,27,Female,No,5,0,1004060
PHD,2014,Bangalore,3,28,Female,No,0,0,507425
Bachelors,2013,Pune,2,25,Male,No,3,1,854094
Bachelors,2017,Pune,3,28,Male,No,3,0,472400
Bachelors,2012,Bangalore,3,27,Male,No,5,0,494127
Bachelors,2013,Bangalore,2,24,Female,No,2,1,822270
Masters,2017,New Delhi,2,25,Male,No,3,0,1079169
Bachelors,2014,Pune,3,24,Male,No,2,0,509715
Bachelors,2013,New Delhi,1,25,Female,No,3,1,1220836
Bachelors,2015,Pune,3,28,Male,No,2,0,680059
Masters,2017,New Delhi,3,28,Male,No,1,1,633763
Bachelors,2017,New Delhi,2,27,Female,No,5,0,841938
Bachelors,2018,Pune,3,24,Male,No,2,1,417010
Bachelors,2013,Bangalore,3,26,Male,No,4,0,615247
Bachelors,2017,Bangalore,3,27,Female,Yes,5,0,653540
Masters,2017,New Delhi,1,26,Female,No,4,1,1438096
Masters,2017,Bangalore,2,26,Female,No,4,0,884456
Bachelors,2013,Pune,3,26,Male,No,4,0,458230
Masters,2014,New Delhi,1,25,Female,No,3,0,1280524
Bachelors,2014,Bangalore,3,27,Male,No,5,0,468361
Bachelors,2016,Bangalore,3,25,Male,No,3,0,579262
Bachelors,2016,Bangalore,3,27,Male,No,5,0,697392
Bachelors,2015,Bangalore,3,28,Female,No,5,0,690503
Masters,2012,New Delhi,3,25,Male,No,3,1,463615
Bachelors,2013,Bangalore,3,28,Male,No,2,1,665890
Bachelors,2014,Bangalore,1,25,Male,No,3,0,1495841
Bachelors,2014,Pune,3,26,Male,No,4,0,677543
Bachelors,2013,Pune,3,28,Male,No,0,0,521454
Bachelors,2015,Bangalore,3,27,Male,Yes,5,0,639487
Bachelors,2014,Pune,1,28,Female,No,3,1,1397335
Masters,2017,Pune,2,25,Female,No,3,1,801664
Masters,2013,New Delhi,3,28,Female,No,2,0,615690
Masters,2017,Bangalore,2,27,Female,No,5,1,957269
Bachelors,2015,Bangalore,3,27,Male,No,5,0,412751
Bachelors,2012,Bangalore,3,27,Male,No,5,0,695069
Bachelors,2014,Bangalore,3,26,Male,No,4,0,422038
Bachelors,2013,New Delhi,3,26,Female,No,4,0,520858
Bachelors,2012,Bangalore,3,27,Male,No,5,0,453991
Bachelors,2013,Bangalore,3,26,Female,No,4,0,435500
Masters,2017,New Delhi,2,28,Female,No,3,0,987141
Bachelors,2017,New Delhi,2,26,Male,No,4,0,851378
Bachelors,2013,Pune,2,27,Female,No,5,1,851792
Masters,2015,Bangalore,3,27,Female,No,5,0,592326
Masters,2017,Pune,3,27,Female,No,5,1,494863
Bachelors,2016,Bangalore,3,27,Male,No,5,0,430743
Bachelors,2012,Bangalore,3,27,Male,No,5,0,491239
Bachelors,2014,Bangalore,3,25,Female,No,3,0,441481
Bachelors,2016,Bangalore,3,26,Female,No,4,0,457246
Bachelors,2016,Bangalore,3,26,Female,No,4,0,679102
Bachelors,2014,New Delhi,3,26,Male,No,4,0,644020
Bachelors,2014,Bangalore,3,28,Male,No,3,0,480263
Bachelors,2012,Pune,3,25,Male,No,3,0,651188
Masters,2014,Bangalore,3,28,Female,No,3,1,450156
Bachelors,2016,New Delhi,3,26,Male,No,4,0,459506
Bachelors,2012,New Delhi,3,24,Female,No,2,0,502477
Bachelors,2015,Pune,2,28,Female,No,4,1,920287
Bachelors,2017,New Delhi,2,24,Male,No,2,0,938647
Bachelors,2015,New Delhi,3,25,Male,No,3,0,664581
Bachelors,2013,Bangalore,3,27,Male,No,5,0,459422
Bachelors,2015,Bangalore,3,27,Male,No,5,0,598396
Bachelors,2017,Bangalore,3,28,Female,No,3,1,674493
Bachelors,2017,Bangalore,3,24,Female,No,2,0,680725
Masters,2017,New Delhi,2,26,Female,No,4,0,900375
Bachelors,2016,Bangalore,3,25,Male,Yes,3,1,566266
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,562393
Masters,2017,Bangalore,2,24,Female,No,2,0,959116
Bachelors,2017,Bangalore,3,27,Male,Yes,5,0,547534
Bachelors,2014,Pune,2,27,Female,No,5,1,1033669
Masters,2017,New Delhi,1,24,Female,No,2,0,1437761
Bachelors,2014,Bangalore,3,28,Male,No,1,0,657581
Bachelors,2013,Pune,3,26,Male,No,4,0,583140
Bachelors,2014,Pune,3,28,Male,No,0,0,563405
Masters,2013,New Delhi,3,28,Male,No,1,0,474356
Masters,2017,Pune,2,27,Female,No,5,0,986860
Bachelors,2017,Pune,3,28,Male,No,1,0,624179
Bachelors,2016,New Delhi,3,26,Female,No,4,0,401776
PHD,2018,Bangalore,3,27,Male,No,5,1,615342
Bachelors,2014,Pune,3,26,Male,No,4,0,606295
Bachelors,2013,Pune,3,25,Male,No,3,0,461730
Masters,2017,Pune,3,25,Male,No,3,0,606680
Bachelors,2017,Pune,2,24,Female,No,2,1,926328
Bachelors,2017,New Delhi,3,24,Female,No,2,0,580171
PHD,2014,Pune,3,24,Male,No,2,0,491959
PHD,2017,Bangalore,3,24,Female,No,2,0,495617
Masters,2017,New Delhi,2,26,Male,No,4,1,922692
Bachelors,2013,Pune,2,24,Male,Yes,2,1,903124
PHD,2016,New Delhi,3,27,Female,No,5,0,686505
Masters,2017,New Delhi,2,25,Female,Yes,3,1,1047029
Bachelors,2014,Pune,3,26,Male,No,4,0,610937
Bachelors,2017,New Delhi,3,25,Female,No,3,0,630983
Bachelors,2012,Bangalore,3,27,Female,No,5,0,569770
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,671568
Bachelors,2016,Bangalore,3,26,Male,No,4,0,421945
Bachelors,2015,Pune,2,27,Female,Yes,5,1,970884
Bachelors,2016,Pune,3,28,Female,No,2,1,441902
Masters,2017,New Delhi,2,27,Female,No,5,1,1021942
Bachelors,2018,Bangalore,3,25,Female,No,3,1,625819
Bachelors,2014,Pune,3,27,Male,Yes,5,0,669947
Bachelors,2014,Bangalore,3,27,Male,Yes,5,0,575536
Bachelors,2015,New Delhi,3,25,Female,No,3,0,405171
Masters,2017,Bangalore,3,26,Female,No,4,0,671994
Masters,2018,New Delhi,3,25,Male,No,3,1,699539
Bachelors,2018,Bangalore,3,25,Male,No,3,1,452650
Bachelors,2014,Bangalore,3,28,Male,No,1,0,520381
Bachelors,2017,Bangalore,3,24,Male,No,2,0,641987
Bachelors,2013,Bangalore,3,28,Female,No,3,0,697418
Bachelors,2015,Pune,3,24,Male,No,2,0,539855
Bachelors,2012,Bangalore,3,26,Male,No,4,0,584576
Bachelors,2014,New Delhi,3,25,Female,No,3,0,525807
Masters,2017,New Delhi,1,26,Male,No,4,0,1434739
Bachelors,2016,Bangalore,3,25,Female,No,3,0,547672
Bachelors,2013,Pune,2,26,Male,Yes,4,0,991820
Bachelors,2018,Pune,1,26,Male,Yes,4,0,1391184
Bachelors,2017,Bangalore,3,24,Male,No,2,0,401764
Bachelors,2016,Bangalore,3,24,Male,No,2,0,406995
Bachelors,2014,Bangalore,3,24,Female,No,2,0,657900
PHD,2017,New Delhi,3,28,Male,No,3,0,630907
Bachelors,2017,New Delhi,2,24,Female,No,2,1,1013419
Bachelors,2015,Bangalore,3,25,Female,No,3,0,687802
Bachelors,2015,Pune,3,26,Male,No,4,0,686282
Masters,2014,Bangalore,3,27,Male,No,5,1,659374
Bachelors,2012,Pune,3,24,Female,No,2,1,560878
Bachelors,2015,Pune,2,26,Female,No,4,1,813147
Bachelors,2013,Bangalore,3,24,Female,No,2,0,620199
Bachelors,2017,Bangalore,3,26,Female,No,4,0,499710
Masters,2017,New Delhi,3,26,Male,No,4,0,594238
Bachelors,2016,Bangalore,3,24,Male,No,2,0,401547
Bachelors,2015,Pune,3,28,Male,No,2,0,466072
Bachelors,2013,Bangalore,3,27,Male,No,5,0,434157
Bachelors,2012,Bangalore,3,24,Male,Yes,2,0,545178
Masters,2015,Pune,2,28,Female,No,0,0,1089801
Bachelors,2017,Pune,3,26,Male,Yes,4,0,520346
Bachelors,2018,Bangalore,3,27,Female,No,5,1,428296
Masters,2017,Pune,3,27,Male,No,5,1,510110
Bachelors,2013,Bangalore,1,27,Female,No,5,0,1492292
Bachelors,2016,Bangalore,3,27,Female,No,5,0,555344
Bachelors,2013,Pune,3,28,Male,No,1,0,655111
Bachelors,2017,Pune,3,28,Male,No,2,0,636418
Bachelors,2013,Bangalore,3,26,Male,No,4,0,435792
Bachelors,2015,Bangalore,3,25,Female,No,3,0,539522
Bachelors,2015,Pune,3,24,Female,No,2,1,559520
Bachelors,2014,New Delhi,3,28,Male,No,1,0,488182
Bachelors,2017,New Delhi,2,28,Female,No,2,0,1021729
Masters,2015,New Delhi,3,26,Male,No,4,1,614956
PHD,2014,New Delhi,3,25,Male,No,3,0,639658
Bachelors,2013,Bangalore,3,25,Male,No,3,0,659824
Bachelors,2017,Bangalore,3,25,Male,No,3,0,401182
Bachelors,2013,New Delhi,2,24,Female,No,2,1,985424
Bachelors,2014,Pune,3,25,Male,No,3,0,550194
Bachelors,2017,New Delhi,3,25,Female,No,3,0,573467
Masters,2017,New Delhi,2,24,Male,Yes,2,1,855002
Bachelors,2015,New Delhi,3,28,Female,No,2,0,490598
Bachelors,2017,Bangalore,3,27,Male,No,5,1,404982
Bachelors,2015,Pune,3,26,Male,No,4,0,580651
Bachelors,2017,Pune,2,27,Female,No,5,1,1011190
Bachelors,2016,Bangalore,3,24,Male,No,2,0,469304
Bachelors,2014,Bangalore,2,26,Female,No,4,1,1033747
Masters,2017,New Delhi,2,25,Female,No,3,0,972495
Bachelors,2012,New Delhi,3,25,Female,No,3,0,650136
Bachelors,2014,Bangalore,3,27,Male,No,5,0,650657
Bachelors,2017,New Delhi,3,27,Male,No,5,0,655864
Bachelors,2018,Bangalore,3,25,Female,No,3,1,688109
Bachelors,2016,Pune,3,27,Female,No,5,0,611284
Bachelors,2017,Bangalore,3,24,Male,No,2,0,602925
Bachelors,2014,Pune,2,28,Female,No,1,1,883998
Bachelors,2017,Bangalore,2,28,Female,No,2,1,1078930
Bachelors,2017,New Delhi,2,26,Female,No,4,1,882114
Bachelors,2013,Pune,2,27,Female,No,5,1,992802
Bachelors,2012,Bangalore,3,24,Female,No,2,0,629305
Masters,2017,Pune,2,27,Female,No,5,0,928991
Bachelors,2015,New Delhi,3,24,Male,No,2,0,425008
Bachelors,2013,New Delhi,3,28,Female,Yes,2,0,686030
Bachelors,2016,New Delhi,3,28,Male,No,0,0,636420
Bachelors,2016,Bangalore,3,26,Male,No,4,0,480243
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,563034
Bachelors,2015,Bangalore,3,25,Male,No,3,0,651634
Bachelors,2014,Bangalore,3,26,Male,No,4,0,476414
Bachelors,2018,Pune,3,24,Male,Yes,2,1,413158
Bachelors,2017,Bangalore,3,26,Male,Yes,4,0,581196
Bachelors,2016,Bangalore,3,26,Male,No,4,0,640695
Bachelors,2012,Bangalore,3,26,Male,Yes,4,0,435870
Masters,2017,Bangalore,2,27,Male,No,5,0,1019420
Bachelors,2016,Bangalore,3,25,Female,No,3,0,598107
Masters,2013,Pune,3,25,Male,No,3,0,498587
Masters,2016,New Delhi,3,27,Male,No,5,1,480621
Bachelors,2014,Bangalore,3,28,Female,No,1,0,646345
Bachelors,2014,Bangalore,3,25,Male,No,3,0,467122
PHD,2013,Bangalore,2,25,Male,No,3,1,1060598
Bachelors,2017,New Delhi,3,25,Male,No,3,0,685011
Bachelors,2015,Bangalore,3,24,Male,No,2,0,673398
Masters,2015,Bangalore,3,26,Female,No,4,1,678830
Bachelors,2013,Bangalore,3,25,Female,No,3,0,496506
Bachelors,2015,New Delhi,2,24,Female,No,2,1,833943
Masters,2015,New Delhi,2,27,Female,No,5,1,863663
Bachelors,2017,New Delhi,2,26,Male,No,4,0,1047180
Bachelors,2013,Bangalore,3,25,Male,No,3,0,485696
PHD,2017,New Delhi,3,24,Male,No,2,0,567983
Masters,2015,Bangalore,3,27,Male,No,5,1,481624
Bachelors,2015,New Delhi,2,28,Female,No,1,1,976864
Bachelors,2014,Bangalore,3,28,Male,No,2,1,687116
Bachelors,2014,Bangalore,3,25,Male,Yes,3,0,625439
Bachelors,2013,Bangalore,3,26,Male,No,4,0,617924
Masters,2017,New Delhi,1,27,Male,No,5,0,1439884
Bachelors,2018,Bangalore,3,27,Male,No,5,1,509755
Bachelors,2014,Bangalore,3,24,Male,No,2,0,601999
Bachelors,2013,Bangalore,3,28,Male,No,0,0,517886
Bachelors,2013,Bangalore,3,24,Male,No,2,0,440431
Bachelors,2012,Bangalore,3,28,Female,No,1,1,492109
Bachelors,2014,Bangalore,3,26,Male,No,4,0,444202
Masters,2017,New Delhi,2,28,Male,No,3,0,965439
Bachelors,2013,Pune,3,24,Female,No,2,1,558015
Masters,2017,New Delhi,2,24,Male,No,2,1,825228
Bachelors,2014,Bangalore,3,28,Female,No,1,1,643777
Bachelors,2018,Bangalore,3,25,Male,No,3,1,610235
Masters,2012,New Delhi,3,27,Female,No,5,0,543841
Masters,2014,New Delhi,3,26,Male,No,4,0,601231
Bachelors,2017,Bangalore,3,28,Male,No,5,0,553806
Bachelors,2017,Pune,3,28,Female,No,1,0,507544
Bachelors,2016,Bangalore,3,24,Male,No,2,0,696505
Bachelors,2016,New Delhi,3,24,Male,Yes,2,0,595599
Masters,2018,New Delhi,3,28,Male,Yes,2,1,410235
Bachelors,2014,Bangalore,3,25,Male,No,3,0,508990
Masters,2013,New Delhi,3,25,Male,No,3,1,603453
Masters,2017,Bangalore,3,28,Female,No,0,1,422287
PHD,2018,Bangalore,3,26,Male,No,4,1,631714
Bachelors,2017,Bangalore,1,24,Male,No,2,0,1401606
Bachelors,2017,New Delhi,2,25,Male,No,3,0,1085567
Masters,2015,Pune,2,28,Female,No,0,0,907765
Bachelors,2014,Pune,2,27,Female,No,5,1,942956
Bachelors,2014,Bangalore,3,25,Male,No,3,0,578290
Bachelors,2017,Pune,3,27,Male,Yes,5,0,655318
Bachelors,2017,Bangalore,3,28,Male,No,2,0,592365
Bachelors,2014,Bangalore,3,28,Male,No,1,0,551520
Bachelors,2014,New Delhi,3,28,Female,No,3,0,548461
Bachelors,2015,New Delhi,2,29,Female,No,1,1,1041984
Bachelors,2012,Bangalore,3,29,Male,No,1,0,650727
Bachelors,2017,Pune,2,26,Male,No,4,0,991193
Bachelors,2015,Pune,3,28,Female,No,2,1,590141
Bachelors,2016,Pune,3,26,Male,No,4,0,592023
Masters,2017,New Delhi,3,26,Female,No,4,0,682552
Bachelors,2013,Pune,3,26,Male,No,4,0,557363
Bachelors,2017,Bangalore,3,28,Male,No,1,0,630136
Bachelors,2013,Bangalore,3,26,Male,No,4,0,450965
Bachelors,2015,Pune,3,28,Female,Yes,2,1,650293
Bachelors,2017,New Delhi,3,28,Female,No,1,0,441178
Bachelors,2016,New Delhi,3,27,Female,Yes,5,0,528791
Bachelors,2018,Pune,3,27,Male,No,5,1,495270
Bachelors,2014,Bangalore,3,29,Male,Yes,2,0,585286
Bachelors,2015,Pune,2,28,Female,No,2,1,976858
Bachelors,2017,Pune,3,26,Female,No,4,1,439018
Masters,2017,New Delhi,3,28,Male,No,2,0,430210
Bachelors,2017,Pune,3,26,Male,No,4,0,424198
Bachelors,2017,Pune,3,26,Female,No,4,1,660622
Bachelors,2018,Bangalore,3,26,Female,Yes,4,1,573047
Bachelors,2014,Pune,3,30,Male,No,2,0,538861
Masters,2017,New Delhi,3,29,Male,No,2,1,405781
Masters,2017,Pune,2,26,Female,No,4,0,960449
Masters,2015,New Delhi,3,28,Female,No,2,0,589933
Bachelors,2016,Bangalore,3,30,Female,No,2,1,524724
Bachelors,2012,Bangalore,3,26,Female,No,4,1,441978
Bachelors,2014,Bangalore,3,29,Male,No,1,0,692491
Bachelors,2012,Bangalore,3,26,Male,No,4,0,669295
Bachelors,2018,Bangalore,3,26,Male,Yes,4,1,644984
PHD,2018,New Delhi,2,29,Female,No,1,1,827192
Masters,2013,New Delhi,3,26,Male,No,4,1,434799
Masters,2015,Pune,3,30,Female,No,2,0,529506
Bachelors,2018,Pune,3,26,Male,No,4,1,499050
Masters,2013,New Delhi,2,29,Female,No,2,1,1027020
Bachelors,2016,Bangalore,3,29,Male,No,2,0,531194
Bachelors,2013,Bangalore,3,28,Male,Yes,1,0,634357
Bachelors,2017,Pune,2,26,Female,No,4,1,996421
Masters,2017,Pune,2,30,Female,No,2,0,1044221
Bachelors,2015,Pune,2,30,Female,Yes,1,1,840588
Masters,2017,New Delhi,2,29,Female,No,2,1,1016180
Bachelors,2015,Bangalore,3,30,Male,No,2,0,538960
Bachelors,2015,Bangalore,3,27,Female,No,5,1,677359
Bachelors,2017,Pune,3,27,Female,No,5,1,554750
Bachelors,2014,Bangalore,3,30,Male,No,2,0,619192
Bachelors,2014,Bangalore,3,26,Female,No,4,0,543850
Masters,2013,New Delhi,3,26,Male,No,4,0,476914
Bachelors,2013,New Delhi,3,29,Female,No,1,1,696349
Bachelors,2018,New Delhi,3,27,Female,No,5,1,468118
Bachelors,2014,Bangalore,3,29,Male,No,1,0,535000
Bachelors,2017,Pune,3,26,Female,No,4,1,469336
Masters,2015,Bangalore,2,27,Female,Yes,5,1,819764
Masters,2017,New Delhi,2,29,Female,No,2,0,1053376
Masters,2017,Bangalore,3,26,Female,No,4,0,588690
Bachelors,2015,Bangalore,3,28,Male,No,2,0,462821
Bachelors,2013,Bangalore,3,27,Male,No,5,1,537234
Bachelors,2014,New Delhi,3,28,Female,No,2,0,528250
Bachelors,2012,Bangalore,3,29,Male,No,1,1,439628
Bachelors,2016,New Delhi,3,28,Female,No,2,0,400144
Masters,2012,New Delhi,3,26,Female,No,4,1,643837
Bachelors,2014,Bangalore,3,26,Male,No,4,0,601060
Bachelors,2017,Pune,3,28,Male,No,2,0,656207
Bachelors,2012,Bangalore,2,27,Female,No,5,1,813304
Bachelors,2018,Bangalore,3,28,Male,No,1,1,413001
Bachelors,2015,Pune,2,26,Female,No,4,1,1057043
PHD,2016,Bangalore,3,29,Female,No,1,0,505387
Masters,2018,Bangalore,3,30,Female,No,2,1,659244
Bachelors,2014,Bangalore,3,28,Female,No,2,0,604082
Masters,2017,New Delhi,2,30,Male,No,2,0,954588
Bachelors,2012,Bangalore,3,30,Male,No,1,0,580789
Masters,2017,New Delhi,2,30,Male,No,2,0,1031821
Bachelors,2017,New Delhi,3,26,Male,No,4,0,688156
Bachelors,2017,Bangalore,3,28,Female,No,2,0,480003
Masters,2013,New Delhi,3,26,Female,No,4,0,435847
PHD,2015,New Delhi,1,29,Male,No,2,0,1246478
Masters,2017,New Delhi,2,27,Female,No,5,1,1013162
Bachelors,2016,Pune,3,30,Male,No,1,0,536480
Bachelors,2012,Bangalore,3,26,Male,No,4,1,585752
Bachelors,2014,Pune,2,29,Female,No,2,1,1069138
Bachelors,2016,Bangalore,3,30,Male,No,2,0,591887
Bachelors,2013,Bangalore,3,27,Female,No,5,0,549562
PHD,2015,New Delhi,2,29,Female,Yes,1,0,1035641
Bachelors,2012,Bangalore,3,27,Male,No,5,0,487411
Bachelors,2018,Bangalore,3,30,Male,No,2,1,542072
Masters,2017,Pune,2,29,Female,No,2,0,849574
Masters,2016,Bangalore,3,29,Female,No,2,0,643560
Bachelors,2017,Bangalore,3,27,Female,No,5,1,692188
Bachelors,2017,Bangalore,3,28,Male,No,2,0,424123
Bachelors,2017,Bangalore,3,27,Female,No,5,0,446873
Bachelors,2012,New Delhi,3,29,Male,No,1,0,672999
Bachelors,2017,Bangalore,3,26,Male,No,4,0,664130
Bachelors,2013,Bangalore,3,28,Female,No,1,1,427086
Bachelors,2013,Pune,2,29,Female,No,1,1,884278
Bachelors,2015,Bangalore,1,27,Male,No,5,0,1203962
Bachelors,2016,Bangalore,3,30,Male,No,1,0,629776
Bachelors,2013,New Delhi,3,30,Female,No,1,0,505540
Masters,2017,Pune,2,27,Male,No,5,1,846862
Masters,2017,Pune,2,29,Male,No,2,0,1079495
Bachelors,2016,New Delhi,3,29,Female,No,1,0,454387
Bachelors,2014,Bangalore,3,26,Male,No,4,1,600854
Bachelors,2014,Bangalore,3,26,Male,No,4,0,663469
Bachelors,2015,New Delhi,3,28,Female,Yes,1,0,425137
Bachelors,2013,Pune,2,28,Female,No,1,1,1036841
Bachelors,2016,Bangalore,3,27,Female,Yes,5,0,436072
Bachelors,2017,Bangalore,3,26,Male,No,4,1,460088
Bachelors,2014,New Delhi,3,30,Male,No,2,1,494676
Bachelors,2015,Pune,2,30,Male,No,2,1,842707
Bachelors,2016,Bangalore,3,27,Male,No,5,0,550135
Bachelors,2015,Pune,3,26,Female,No,4,1,549804
Bachelors,2014,New Delhi,3,30,Male,No,1,0,486823
Masters,2017,Pune,2,26,Male,No,4,1,1087106
Bachelors,2016,Bangalore,3,27,Male,No,5,0,450825
PHD,2017,Pune,3,28,Male,No,1,0,483196
Bachelors,2015,New Delhi,3,30,Female,No,2,0,598597
Bachelors,2016,Bangalore,3,29,Male,No,2,0,477418
Bachelors,2012,Bangalore,3,28,Male,No,2,0,640188
Bachelors,2014,Bangalore,1,30,Male,Yes,2,1,1390707
Bachelors,2013,Bangalore,3,27,Male,No,5,1,565459
Masters,2017,Pune,2,30,Male,No,2,0,1055888
Bachelors,2012,Bangalore,3,30,Male,No,2,0,543664
Masters,2017,New Delhi,2,26,Male,No,4,0,925356
Bachelors,2014,Pune,2,26,Male,No,4,0,1028164
Bachelors,2013,Bangalore,3,29,Female,No,1,1,415388
Bachelors,2015,Pune,3,29,Female,No,2,1,593805
Bachelors,2013,Bangalore,3,28,Female,No,1,0,670296
Masters,2016,Bangalore,3,29,Male,No,1,0,478006
Masters,2016,New Delhi,3,26,Female,No,4,0,563528
Bachelors,2015,Bangalore,3,26,Male,No,4,0,599474
Bachelors,2016,Pune,3,26,Male,No,4,0,568585
Masters,2015,New Delhi,1,27,Male,Yes,5,1,1400513
Bachelors,2012,Bangalore,3,28,Male,No,1,1,548658
Masters,2017,Pune,2,27,Male,No,5,0,872904
Masters,2015,Pune,2,29,Female,No,2,0,814583
Bachelors,2012,Bangalore,3,28,Male,No,2,0,567157
Bachelors,2012,Pune,2,28,Male,No,2,1,858508
Bachelors,2015,Pune,2,27,Female,No,5,1,1062367
Masters,2017,Pune,2,29,Female,No,1,0,912799
Bachelors,2014,Pune,2,28,Female,No,1,1,1020499
Masters,2012,New Delhi,1,29,Female,No,1,0,1250055
Bachelors,2015,Bangalore,3,30,Female,No,2,0,564256
Masters,2017,Bangalore,2,26,Male,Yes,4,1,963765
Bachelors,2012,Bangalore,3,26,Male,No,4,0,664166
Bachelors,2013,Bangalore,1,30,Male,No,1,0,1300592
Masters,2017,New Delhi,3,30,Male,Yes,2,0,656535
Bachelors,2015,Pune,2,27,Female,Yes,5,1,831568
Bachelors,2016,Bangalore,3,28,Male,No,2,1,538544
Bachelors,2017,Pune,2,26,Female,No,4,1,927160
Masters,2015,New Delhi,2,26,Female,No,4,0,860126
Bachelors,2015,Pune,2,26,Female,No,4,1,964834
PHD,2013,New Delhi,3,27,Female,Yes,5,0,671928
Bachelors,2014,Bangalore,3,27,Male,No,5,1,496523
Bachelors,2013,New Delhi,3,29,Female,No,1,0,478191
Masters,2017,Pune,3,29,Male,No,2,0,583536
Bachelors,2016,Pune,3,28,Male,No,2,0,564325
Bachelors,2013,Bangalore,3,26,Male,No,4,0,678367
Bachelors,2013,Bangalore,3,29,Male,No,1,0,662067
Bachelors,2016,Pune,3,29,Male,No,2,0,579514
Masters,2016,New Delhi,3,26,Male,No,4,0,516148
Bachelors,2015,Bangalore,3,30,Female,No,1,1,558106
Bachelors,2014,Bangalore,3,26,Male,No,4,0,606304
